match_id,league,country,season,date,home_team,away_team,home_team_goal,away_team_goal
2029,Serie A,Italy,2022/2023,2022-09-02,Lazio,Roma,3,1
2030,Serie A,Italy,2022/2023,2022-08-31,Lazio,Napoli,2,3
2031,Serie A,Italy,2022/2023,2022-09-05,Lazio,Atalanta,0,1
2032,Serie A,Italy,2022/2023,2023-03-30,Lazio,Fiorentina,1,1
2033,Serie A,Italy,2022/2023,2022-08-17,Lazio,Torino,0,1
2034,Serie A,Italy,2022/2023,2022-12-25,Lazio,Sassuolo,0,0
2035,Serie A,Italy,2022/2023,2023-02-26,Atalanta,Juventus,1,0
2036,Serie A,Italy,2022/2023,2022-11-01,Atalanta,AC Milan,3,1
2037,Serie A,Italy,2022/2023,2022-10-09,Atalanta,Inter Milan,0,0
2038,Serie A,Italy,2022/2023,2023-03-04,Atalanta,Roma,1,2
2039,Serie A,Italy,2022/2023,2023-02-08,Atalanta,Napoli,2,2
2040,Serie A,Italy,2022/2023,2023-02-12,Atalanta,Lazio,4,2
2041,Serie A,Italy,2022/2023,2023-03-18,Atalanta,Fiorentina,0,4
2042,Serie A,Italy,2022/2023,2023-02-10,Atalanta,Torino,0,0
2043,Serie A,Italy,2022/2023,2023-02-09,Atalanta,Sassuolo,1,3
2044,Serie A,Italy,2022/2023,2022-09-11,Fiorentina,Juventus,0,0
2045,Serie A,Italy,2022/2023,2022-10-08,Fiorentina,AC Milan,1,0
2046,Serie A,Italy,2022/2023,2023-01-26,Fiorentina,Inter Milan,1,1
2047,Serie A,Italy,2022/2023,2022-09-30,Fiorentina,Roma,1,1
2048,Serie A,Italy,2022/2023,2022-10-31,Fiorentina,Napoli,2,2
2049,Serie A,Italy,2022/2023,2023-02-18,Fiorentina,Lazio,0,1
2050,Serie A,Italy,2022/2023,2023-04-28,Fiorentina,Atalanta,0,1
2051,Serie A,Italy,2022/2023,2022-10-05,Fiorentina,Torino,0,2
2052,Serie A,Italy,2022/2023,2022-11-23,Fiorentina,Sassuolo,2,1
2053,Serie A,Italy,2022/2023,2022-08-02,Torino,Juventus,3,2
2054,Serie A,Italy,2022/2023,2022-08-12,Torino,AC Milan,2,2
2055,Serie A,Italy,2022/2023,2022-12-31,Torino,Inter Milan,1,2
2056,Serie A,Italy,2022/2023,2023-03-26,Torino,Roma,1,1
2057,Serie A,Italy,2022/2023,2023-03-06,Torino,Napoli,1,0
2058,Serie A,Italy,2022/2023,2023-02-11,Torino,Lazio,0,0
2059,Serie A,Italy,2022/2023,2022-11-26,Torino,Atalanta,2,3
2060,Serie A,Italy,2022/2023,2022-12-05,Torino,Fiorentina,1,2
2061,Serie A,Italy,2022/2023,2023-03-24,Torino,Sassuolo,1,2
2062,Serie A,Italy,2022/2023,2023-01-25,Sassuolo,Juventus,1,3
2063,Serie A,Italy,2022/2023,2022-10-19,Sassuolo,AC Milan,0,0
2064,Serie A,Italy,2022/2023,2022-12-20,Sassuolo,Inter Milan,0,1
2065,Serie A,Italy,2022/2023,2022-11-05,Sassuolo,Roma,2,0
2066,Serie A,Italy,2022/2023,2022-09-27,Sassuolo,Napoli,1,0
2067,Serie A,Italy,2022/2023,2022-08-17,Sassuolo,Lazio,0,2
2068,Serie A,Italy,2022/2023,2023-03-03,Sassuolo,Atalanta,1,2
2069,Serie A,Italy,2022/2023,2022-08-09,Sassuolo,Fiorentina,2,1
2070,Serie A,Italy,2022/2023,2022-12-02,Sassuolo,Torino,1,1
2071,Bundesliga,Germany,2022/2023,2022-11-14,Bayern Munich,Borussia Dortmund,1,0
2072,Bundesliga,Germany,2022/2023,2022-09-04,Bayern Munich,RB Leipzig,3,0
2073,Bundesliga,Germany,2022/2023,2022-09-21,Bayern Munich,Bayer Leverkusen,2,1
2074,Bundesliga,Germany,2022/2023,2022-08-18,Bayern Munich,Wolfsburg,5,1
2075,Bundesliga,Germany,2022/2023,2023-03-17,Bayern Munich,Eintracht Frankfurt,2,1
2076,Bundesliga,Germany,2022/2023,2022-08-25,Bayern Munich,Borussia Monchengladbach,1,1
2077,Bundesliga,Germany,2022/2023,2022-12-04,Bayern Munich,Stuttgart,1,1
2078,Bundesliga,Germany,2022/2023,2022-08-23,Bayern Munich,Hoffenheim,0,1
2079,Bundesliga,Germany,2022/2023,2023-02-22,Bayern Munich,Mainz,1,1
2080,Bundesliga,Germany,2022/2023,2023-03-13,Borussia Dortmund,Bayern Munich,1,1
2081,Bundesliga,Germany,2022/2023,2022-11-28,Borussia Dortmund,RB Leipzig,3,0
2082,Bundesliga,Germany,2022/2023,2022-11-20,Borussia Dortmund,Bayer Leverkusen,0,0
2083,Bundesliga,Germany,2022/2023,2022-08-29,Borussia Dortmund,Wolfsburg,1,2
2084,Bundesliga,Germany,2022/2023,2022-10-11,Borussia Dortmund,Eintracht Frankfurt,3,0
2085,Bundesliga,Germany,2022/2023,2023-04-15,Borussia Dortmund,Borussia Monchengladbach,0,1
2086,Bundesliga,Germany,2022/2023,2022-12-27,Borussia Dortmund,Stuttgart,0,0
2087,Bundesliga,Germany,2022/2023,2022-11-28,Borussia Dortmund,Hoffenheim,3,1
2088,Bundesliga,Germany,2022/2023,2023-01-11,Borussia Dortmund,Mainz,2,0
2089,Bundesliga,Germany,2022/2023,2023-01-12,RB Leipzig,Bayern Munich,1,1
2090,Bundesliga,Germany,2022/2023,2022-11-30,RB Leipzig,Borussia Dortmund,2,1
2091,Bundesliga,Germany,2022/2023,2023-01-02,RB Leipzig,Bayer Leverkusen,1,3
2092,Bundesliga,Germany,2022/2023,2022-10-13,RB Leipzig,Wolfsburg,2,0
2093,Bundesliga,Germany,2022/2023,2023-04-24,RB Leipzig,Eintracht Frankfurt,4,2
2094,Bundesliga,Germany,2022/2023,2022-11-22,RB Leipzig,Borussia Monchengladbach,0,0
2095,Bundesliga,Germany,2022/2023,2023-02-28,RB Leipzig,Stuttgart,1,1
2096,Bundesliga,Germany,2022/2023,2023-01-01,RB Leipzig,Hoffenheim,1,0
2097,Bundesliga,Germany,2022/2023,2022-12-19,RB Leipzig,Mainz,2,0
2098,Bundesliga,Germany,2022/2023,2022-09-01,Bayer Leverkusen,Bayern Munich,0,2
2099,Bundesliga,Germany,2022/2023,2022-10-29,Bayer Leverkusen,Borussia Dortmund,2,2
2100,Bundesliga,Germany,2022/2023,2023-03-07,Bayer Leverkusen,RB Leipzig,0,0
2101,Bundesliga,Germany,2022/2023,2023-04-11,Bayer Leverkusen,Wolfsburg,0,2
2102,Bundesliga,Germany,2022/2023,2022-08-25,Bayer Leverkusen,Eintracht Frankfurt,3,1
2103,Bundesliga,Germany,2022/2023,2023-01-24,Bayer Leverkusen,Borussia Monchengladbach,0,0
2104,Bundesliga,Germany,2022/2023,2023-02-12,Bayer Leverkusen,Stuttgart,2,2
2105,Bundesliga,Germany,2022/2023,2023-04-26,Bayer Leverkusen,Hoffenheim,0,2
2106,Bundesliga,Germany,2022/2023,2023-01-11,Bayer Leverkusen,Mainz,2,0
2107,Bundesliga,Germany,2022/2023,2023-03-02,Wolfsburg,Bayern Munich,2,2
2108,Bundesliga,Germany,2022/2023,2023-02-26,Wolfsburg,Borussia Dortmund,3,3
2109,Bundesliga,Germany,2022/2023,2022-10-16,Wolfsburg,RB Leipzig,2,2
2110,Bundesliga,Germany,2022/2023,2023-01-01,Wolfsburg,Bayer Leverkusen,2,1
2111,Bundesliga,Germany,2022/2023,2023-02-09,Wolfsburg,Eintracht Frankfurt,3,1
2112,Bundesliga,Germany,2022/2023,2022-11-03,Wolfsburg,Borussia Monchengladbach,0,1
2113,Bundesliga,Germany,2022/2023,2023-03-31,Wolfsburg,Stuttgart,1,0
2114,Bundesliga,Germany,2022/2023,2022-12-02,Wolfsburg,Hoffenheim,1,3
2115,Bundesliga,Germany,2022/2023,2022-11-24,Wolfsburg,Mainz,2,0
2116,Bundesliga,Germany,2022/2023,2023-01-01,Eintracht Frankfurt,Bayern Munich,3,3
2117,Bundesliga,Germany,2022/2023,2022-10-13,Eintracht Frankfurt,Borussia Dortmund,1,4
2118,Bundesliga,Germany,2022/2023,2023-03-26,Eintracht Frankfurt,RB Leipzig,1,3
2119,Bundesliga,Germany,2022/2023,2022-08-30,Eintracht Frankfurt,Bayer Leverkusen,2,2
2120,Bundesliga,Germany,2022/2023,2023-02-28,Eintracht Frankfurt,Wolfsburg,2,1
2121,Bundesliga,Germany,2022/2023,2023-03-02,Eintracht Frankfurt,Borussia Monchengladbach,0,1
2122,Bundesliga,Germany,2022/2023,2022-10-08,Eintracht Frankfurt,Stuttgart,4,1
2123,Bundesliga,Germany,2022/2023,2023-02-15,Eintracht Frankfurt,Hoffenheim,2,1
2124,Bundesliga,Germany,2022/2023,2022-12-03,Eintracht Frankfurt,Mainz,2,2
2125,Bundesliga,Germany,2022/2023,2022-12-09,Borussia Monchengladbach,Bayern Munich,0,1
2126,Bundesliga,Germany,2022/2023,2022-11-13,Borussia Monchengladbach,Borussia Dortmund,0,4
2127,Bundesliga,Germany,2022/2023,2023-01-17,Borussia Monchengladbach,RB Leipzig,0,1
2128,Bundesliga,Germany,2022/2023,2022-09-10,Borussia Monchengladbach,Bayer Leverkusen,1,0
2129,Bundesliga,Germany,2022/2023,2023-03-19,Borussia Monchengladbach,Wolfsburg,1,0
2130,Bundesliga,Germany,2022/2023,2023-02-06,Borussia Monchengladbach,Eintracht Frankfurt,1,0
2131,Bundesliga,Germany,2022/2023,2022-09-17,Borussia Monchengladbach,Stuttgart,2,1
2132,Bundesliga,Germany,2022/2023,2022-11-06,Borussia Monchengladbach,Hoffenheim,2,3
2133,Bundesliga,Germany,2022/2023,2022-08-27,Borussia Monchengladbach,Mainz,1,0
2134,Bundesliga,Germany,2022/2023,2022-12-16,Stuttgart,Bayern Munich,3,3
2135,Bundesliga,Germany,2022/2023,2023-02-10,Stuttgart,Borussia Dortmund,0,1
2136,Bundesliga,Germany,2022/2023,2022-08-21,Stuttgart,RB Leipzig,2,1
2137,Bundesliga,Germany,2022/2023,2022-09-07,Stuttgart,Bayer Leverkusen,0,0
2138,Bundesliga,Germany,2022/2023,2022-11-05,Stuttgart,Wolfsburg,2,1
2139,Bundesliga,Germany,2022/2023,2022-11-20,Stuttgart,Eintracht Frankfurt,1,0
2140,Bundesliga,Germany,2022/2023,2023-04-03,Stuttgart,Borussia Monchengladbach,0,1
2141,Bundesliga,Germany,2022/2023,2022-11-15,Stuttgart,Hoffenheim,3,0
2142,Bundesliga,Germany,2022/2023,2023-01-18,Stuttgart,Mainz,5,0
2143,Bundesliga,Germany,2022/2023,2023-01-03,Hoffenheim,Bayern Munich,0,1
2144,Bundesliga,Germany,2022/2023,2022-08-08,Hoffenheim,Borussia Dortmund,3,1
2145,Bundesliga,Germany,2022/2023,2022-11-17,Hoffenheim,RB Leipzig,0,1
2146,Bundesliga,Germany,2022/2023,2022-11-06,Hoffenheim,Bayer Leverkusen,1,0
2147,Bundesliga,Germany,2022/2023,2022-09-30,Hoffenheim,Wolfsburg,2,1
2148,Bundesliga,Germany,2022/2023,2023-04-03,Hoffenheim,Eintracht Frankfurt,1,1
2149,Bundesliga,Germany,2022/2023,2022-12-03,Hoffenheim,Borussia Monchengladbach,2,2
2150,Bundesliga,Germany,2022/2023,2022-11-13,Hoffenheim,Stuttgart,2,1
2151,Bundesliga,Germany,2022/2023,2023-02-20,Hoffenheim,Mainz,1,0
2152,Bundesliga,Germany,2022/2023,2022-12-01,Mainz,Bayern Munich,2,1
2153,Bundesliga,Germany,2022/2023,2023-01-12,Mainz,Borussia Dortmund,4,1
2154,Bundesliga,Germany,2022/2023,2022-12-23,Mainz,RB Leipzig,3,0
2155,Bundesliga,Germany,2022/2023,2023-02-11,Mainz,Bayer Leverkusen,0,2
2156,Bundesliga,Germany,2022/2023,2023-03-27,Mainz,Wolfsburg,2,3
2157,Bundesliga,Germany,2022/2023,2023-01-31,Mainz,Eintracht Frankfurt,0,1
2158,Bundesliga,Germany,2022/2023,2023-01-05,Mainz,Borussia Monchengladbach,0,1
2159,Bundesliga,Germany,2022/2023,2022-12-12,Mainz,Stuttgart,1,4
2160,Bundesliga,Germany,2022/2023,2023-02-01,Mainz,Hoffenheim,2,0
2161,Ligue 1,France,2022/2023,2023-04-20,PSG,Marseille,0,0
2162,Ligue 1,France,2022/2023,2023-04-12,PSG,Lyon,0,0
2163,Ligue 1,France,2022/2023,2023-03-27,PSG,Monaco,0,0
2164,Ligue 1,France,2022/2023,2022-09-20,PSG,Lille,1,1
2165,Ligue 1,France,2022/2023,2023-03-29,PSG,Nice,4,4
2166,Ligue 1,France,2022/2023,2023-01-11,PSG,Rennes,2,0
2167,Ligue 1,France,2022/2023,2022-11-13,PSG,Lens,1,0
2168,Ligue 1,France,2022/2023,2023-02-06,PSG,Montpellier,3,0
2169,Ligue 1,France,2022/2023,2023-01-08,PSG,Strasbourg,5,1
2170,Ligue 1,France,2022/2023,2023-02-28,Marseille,PSG,2,1
2171,Ligue 1,France,2022/2023,2022-08-24,Marseille,Lyon,0,1
2172,Ligue 1,France,2022/2023,2022-11-22,Marseille,Monaco,0,3
2173,Ligue 1,France,2022/2023,2022-10-14,Marseille,Lille,4,1
2174,Ligue 1,France,2022/2023,2022-08-09,Marseille,Nice,0,1
2175,Ligue 1,France,2022/2023,2022-12-12,Marseille,Rennes,3,1
2176,Ligue 1,France,2022/2023,2023-03-02,Marseille,Lens,2,1
2177,Ligue 1,France,2022/2023,2022-12-30,Marseille,Montpellier,0,0
2178,Ligue 1,France,2022/2023,2022-10-18,Marseille,Strasbourg,3,2
2179,Ligue 1,France,2022/2023,2022-11-09,Lyon,PSG,0,3
2180,Ligue 1,France,2022/2023,2023-01-16,Lyon,Marseille,1,0
2181,Ligue 1,France,2022/2023,2022-11-26,Lyon,Monaco,1,0
2182,Ligue 1,France,2022/2023,2023-02-11,Lyon,Lille,1,2
2183,Ligue 1,France,2022/2023,2022-12-04,Lyon,Nice,0,0
2184,Ligue 1,France,2022/2023,2023-04-13,Lyon,Rennes,1,1
2185,Ligue 1,France,2022/2023,2023-01-20,Lyon,Lens,1,1
2186,Ligue 1,France,2022/2023,2022-12-10,Lyon,Montpellier,3,2
2187,Ligue 1,France,2022/2023,2023-04-08,Lyon,Strasbourg,2,0
2188,Ligue 1,France,2022/2023,2023-04-09,Monaco,PSG,0,2
2189,Ligue 1,France,2022/2023,2023-03-24,Monaco,Marseille,0,2
2190,Ligue 1,France,2022/2023,2022-10-26,Monaco,Lyon,3,2
2191,Ligue 1,France,2022/2023,2023-01-28,Monaco,Lille,1,0
2192,Ligue 1,France,2022/2023,2022-10-26,Monaco,Nice,2,0
2193,Ligue 1,France,2022/2023,2022-10-11,Monaco,Rennes,4,2
2194,Ligue 1,France,2022/2023,2023-04-08,Monaco,Lens,1,1
2195,Ligue 1,France,2022/2023,2022-11-03,Monaco,Montpellier,1,1
2196,Ligue 1,France,2022/2023,2022-08-31,Monaco,Strasbourg,0,0
2197,Ligue 1,France,2022/2023,2023-04-26,Lille,PSG,2,2
2198,Ligue 1,France,2022/2023,2022-08-18,Lille,Marseille,1,2
2199,Ligue 1,France,2022/2023,2022-09-08,Lille,Lyon,1,0
2200,Ligue 1,France,2022/2023,2022-08-25,Lille,Monaco,1,0
2201,Ligue 1,France,2022/2023,2022-08-04,Lille,Nice,1,3
2202,Ligue 1,France,2022/2023,2023-02-28,Lille,Rennes,1,0
2203,Ligue 1,France,2022/2023,2022-10-10,Lille,Lens,1,0
2204,Ligue 1,France,2022/2023,2022-11-27,Lille,Montpellier,0,1
2205,Ligue 1,France,2022/2023,2022-09-04,Lille,Strasbourg,0,2
2206,Ligue 1,France,2022/2023,2022-10-17,Nice,PSG,0,3
2207,Ligue 1,France,2022/2023,2022-08-05,Nice,Marseille,1,0
2208,Ligue 1,France,2022/2023,2022-11-20,Nice,Lyon,3,0
2209,Ligue 1,France,2022/2023,2023-04-16,Nice,Monaco,3,0
2210,Ligue 1,France,2022/2023,2023-03-22,Nice,Lille,1,3
2211,Ligue 1,France,2022/2023,2023-02-08,Nice,Rennes,2,0
2212,Ligue 1,France,2022/2023,2022-08-31,Nice,Lens,1,1
2213,Ligue 1,France,2022/2023,2023-04-05,Nice,Montpellier,2,2
2214,Ligue 1,France,2022/2023,2023-04-07,Nice,Strasbourg,1,0
2215,Ligue 1,France,2022/2023,2022-08-09,Rennes,PSG,2,1
2216,Ligue 1,France,2022/2023,2022-08-04,Rennes,Marseille,1,3
2217,Ligue 1,France,2022/2023,2023-02-27,Rennes,Lyon,1,1
2218,Ligue 1,France,2022/2023,2022-08-07,Rennes,Monaco,1,1
2219,Ligue 1,France,2022/2023,2022-08-09,Rennes,Lille,1,2
2220,Ligue 1,France,2022/2023,2022-12-19,Rennes,Nice,2,1
2221,Ligue 1,France,2022/2023,2022-12-25,Rennes,Lens,2,0
2222,Ligue 1,France,2022/2023,2022-08-09,Rennes,Montpellier,1,1
2223,Ligue 1,France,2022/2023,2023-04-15,Rennes,Strasbourg,1,1
2224,Ligue 1,France,2022/2023,2023-03-09,Lens,PSG,3,0
2225,Ligue 1,France,2022/2023,2022-10-31,Lens,Marseille,3,1
2226,Ligue 1,France,2022/2023,2022-09-24,Lens,Lyon,2,1
2227,Ligue 1,France,2022/2023,2022-09-19,Lens,Monaco,3,2
2228,Ligue 1,France,2022/2023,2023-04-26,Lens,Lille,1,0
2229,Ligue 1,France,2022/2023,2022-10-16,Lens,Nice,1,1
2230,Ligue 1,France,2022/2023,2022-12-02,Lens,Rennes,0,0
2231,Ligue 1,France,2022/2023,2022-11-07,Lens,Montpellier,1,3
2232,Ligue 1,France,2022/2023,2023-04-27,Lens,Strasbourg,0,1
2233,Ligue 1,France,2022/2023,2022-12-08,Montpellier,PSG,1,1
2234,Ligue 1,France,2022/2023,2023-01-29,Montpellier,Marseille,1,1
2235,Ligue 1,France,2022/2023,2022-12-15,Montpellier,Lyon,3,2
2236,Ligue 1,France,2022/2023,2023-02-20,Montpellier,Monaco,2,2
2237,Ligue 1,France,2022/2023,2022-09-10,Montpellier,Lille,2,5
2238,Ligue 1,France,2022/2023,2023-02-08,Montpellier,Nice,2,2
2239,Ligue 1,France,2022/2023,2023-02-24,Montpellier,Rennes,2,2
2240,Ligue 1,France,2022/2023,2023-03-24,Montpellier,Lens,4,0
2241,Ligue 1,France,2022/2023,2022-12-03,Montpellier,Strasbourg,2,0
2242,Ligue 1,France,2022/2023,2022-11-24,Strasbourg,PSG,6,0
2243,Ligue 1,France,2022/2023,2023-01-01,Strasbourg,Marseille,3,1
2244,Ligue 1,France,2022/2023,2022-09-11,Strasbourg,Lyon,1,0
2245,Ligue 1,France,2022/2023,2022-08-17,Strasbourg,Monaco,1,0
2246,Ligue 1,France,2022/2023,2022-09-17,Strasbourg,Lille,2,2
2247,Ligue 1,France,2022/2023,2023-02-24,Strasbourg,Nice,3,0
2248,Ligue 1,France,2022/2023,2023-02-11,Strasbourg,Rennes,2,1
2249,Ligue 1,France,2022/2023,2023-02-10,Strasbourg,Lens,2,1
2250,Ligue 1,France,2022/2023,2023-04-01,Strasbourg,Montpellier,0,1
2251,Premier League,England,2023/2024,2023-08-29,Manchester United,Liverpool,0,2
2252,Premier League,England,2023/2024,2023-08-05,Manchester United,Chelsea,1,1
2253,Premier League,England,2023/2024,2023-10-27,Manchester United,Arsenal,2,2
2254,Premier League,England,2023/2024,2023-09-12,Manchester United,Manchester City,2,4
2255,Premier League,England,2023/2024,2024-04-12,Manchester United,Tottenham,3,1
2256,Premier League,England,2023/2024,2024-03-10,Manchester United,Everton,2,2
2257,Premier League,England,2023/2024,2024-01-17,Manchester United,Leicester City,1,1
2258,Premier League,England,2023/2024,2023-09-18,Manchester United,West Ham,3,0
2259,Premier League,England,2023/2024,2024-04-27,Manchester United,Newcastle,2,0
2260,Premier League,England,2023/2024,2023-08-22,Liverpool,Manchester United,1,0
2261,Premier League,England,2023/2024,2023-11-26,Liverpool,Chelsea,2,0
2262,Premier League,England,2023/2024,2023-11-17,Liverpool,Arsenal,1,2
2263,Premier League,England,2023/2024,2024-03-31,Liverpool,Manchester City,1,0
2264,Premier League,England,2023/2024,2023-12-17,Liverpool,Tottenham,0,1
2265,Premier League,England,2023/2024,2023-08-24,Liverpool,Everton,2,0
2266,Premier League,England,2023/2024,2023-09-08,Liverpool,Leicester City,0,0
2267,Premier League,England,2023/2024,2023-12-22,Liverpool,West Ham,2,1
2268,Premier League,England,2023/2024,2023-08-17,Liverpool,Newcastle,2,0
2269,Premier League,England,2023/2024,2023-10-31,Chelsea,Manchester United,1,1
2270,Premier League,England,2023/2024,2024-01-09,Chelsea,Liverpool,2,2
2271,Premier League,England,2023/2024,2023-08-09,Chelsea,Arsenal,3,2
2272,Premier League,England,2023/2024,2023-11-15,Chelsea,Manchester City,1,3
2273,Premier League,England,2023/2024,2023-10-13,Chelsea,Tottenham,2,0
2274,Premier League,England,2023/2024,2024-02-20,Chelsea,Everton,2,4
2275,Premier League,England,2023/2024,2023-09-09,Chelsea,Leicester City,3,1
2276,Premier League,England,2023/2024,2024-01-01,Chelsea,West Ham,3,0
2277,Premier League,England,2023/2024,2023-10-23,Chelsea,Newcastle,3,1
2278,Premier League,England,2023/2024,2023-12-02,Arsenal,Manchester United,1,2
2279,Premier League,England,2023/2024,2024-02-16,Arsenal,Liverpool,4,2
2280,Premier League,England,2023/2024,2024-01-17,Arsenal,Chelsea,2,3
2281,Premier League,England,2023/2024,2024-02-13,Arsenal,Manchester City,2,0
2282,Premier League,England,2023/2024,2023-10-11,Arsenal,Tottenham,2,2
2283,Premier League,England,2023/2024,2023-09-10,Arsenal,Everton,1,2
2284,Premier League,England,2023/2024,2024-04-13,Arsenal,Leicester City,0,1
2285,Premier League,England,2023/2024,2024-01-25,Arsenal,West Ham,0,2
2286,Premier League,England,2023/2024,2023-08-28,Arsenal,Newcastle,0,4
2287,Premier League,England,2023/2024,2023-09-20,Manchester City,Manchester United,1,1
2288,Premier League,England,2023/2024,2024-03-11,Manchester City,Liverpool,3,0
2289,Premier League,England,2023/2024,2023-11-27,Manchester City,Chelsea,1,4
2290,Premier League,England,2023/2024,2023-09-08,Manchester City,Arsenal,1,1
2291,Premier League,England,2023/2024,2024-01-22,Manchester City,Tottenham,1,1
2292,Premier League,England,2023/2024,2024-02-20,Manchester City,Everton,4,2
2293,Premier League,England,2023/2024,2024-01-15,Manchester City,Leicester City,1,0
2294,Premier League,England,2023/2024,2023-08-16,Manchester City,West Ham,7,2
2295,Premier League,England,2023/2024,2023-12-18,Manchester City,Newcastle,2,1
2296,Premier League,England,2023/2024,2024-03-18,Tottenham,Manchester United,3,0
2297,Premier League,England,2023/2024,2024-04-08,Tottenham,Liverpool,1,0
2298,Premier League,England,2023/2024,2023-11-25,Tottenham,Chelsea,1,0
2299,Premier League,England,2023/2024,2024-01-30,Tottenham,Arsenal,0,0
2300,Premier League,England,2023/2024,2024-02-09,Tottenham,Manchester City,3,0
2301,Premier League,England,2023/2024,2024-03-09,Tottenham,Everton,2,2
2302,Premier League,England,2023/2024,2023-11-04,Tottenham,Leicester City,1,1
2303,Premier League,England,2023/2024,2024-02-11,Tottenham,West Ham,1,1
2304,Premier League,England,2023/2024,2023-09-13,Tottenham,Newcastle,5,0
2305,Premier League,England,2023/2024,2023-12-30,Everton,Manchester United,1,1
2306,Premier League,England,2023/2024,2023-12-05,Everton,Liverpool,2,1
2307,Premier League,England,2023/2024,2023-09-07,Everton,Chelsea,1,3
2308,Premier League,England,2023/2024,2023-09-12,Everton,Arsenal,1,0
2309,Premier League,England,2023/2024,2023-12-16,Everton,Manchester City,1,0
2310,Premier League,England,2023/2024,2023-10-18,Everton,Tottenham,3,1
2311,Premier League,England,2023/2024,2024-02-11,Everton,Leicester City,0,1
2312,Premier League,England,2023/2024,2023-10-18,Everton,West Ham,3,0
2313,Premier League,England,2023/2024,2024-02-16,Everton,Newcastle,2,0
2314,Premier League,England,2023/2024,2024-01-10,Leicester City,Manchester United,0,1
2315,Premier League,England,2023/2024,2024-02-01,Leicester City,Liverpool,2,3
2316,Premier League,England,2023/2024,2023-09-24,Leicester City,Chelsea,2,1
2317,Premier League,England,2023/2024,2023-09-16,Leicester City,Arsenal,1,1
2318,Premier League,England,2023/2024,2023-08-03,Leicester City,Manchester City,1,1
2319,Premier League,England,2023/2024,2024-01-05,Leicester City,Tottenham,1,2
2320,Premier League,England,2023/2024,2024-03-15,Leicester City,Everton,2,2
2321,Premier League,England,2023/2024,2024-02-01,Leicester City,West Ham,0,0
2322,Premier League,England,2023/2024,2023-12-17,Leicester City,Newcastle,2,0
2323,Premier League,England,2023/2024,2023-09-22,West Ham,Manchester United,5,0
2324,Premier League,England,2023/2024,2023-10-07,West Ham,Liverpool,0,1
2325,Premier League,England,2023/2024,2023-09-14,West Ham,Chelsea,2,0
2326,Premier League,England,2023/2024,2023-11-04,West Ham,Arsenal,0,1
2327,Premier League,England,2023/2024,2024-03-08,West Ham,Manchester City,2,1
2328,Premier League,England,2023/2024,2024-03-17,West Ham,Tottenham,0,2
2329,Premier League,England,2023/2024,2024-04-19,West Ham,Everton,1,2
2330,Premier League,England,2023/2024,2024-02-25,West Ham,Leicester City,1,4
2331,Premier League,England,2023/2024,2023-09-22,West Ham,Newcastle,0,1
2332,Premier League,England,2023/2024,2023-08-14,Newcastle,Manchester United,0,1
2333,Premier League,England,2023/2024,2023-09-15,Newcastle,Liverpool,2,3
2334,Premier League,England,2023/2024,2024-01-29,Newcastle,Chelsea,0,1
2335,Premier League,England,2023/2024,2023-09-17,Newcastle,Arsenal,4,2
2336,Premier League,England,2023/2024,2024-01-14,Newcastle,Manchester City,2,4
2337,Premier League,England,2023/2024,2024-02-14,Newcastle,Tottenham,1,2
2338,Premier League,England,2023/2024,2023-08-07,Newcastle,Everton,2,3
2339,Premier League,England,2023/2024,2023-12-28,Newcastle,Leicester City,0,1
2340,Premier League,England,2023/2024,2024-02-28,Newcastle,West Ham,1,2
2341,La Liga,Spain,2023/2024,2024-02-15,Real Madrid,Barcelona,0,2
2342,La Liga,Spain,2023/2024,2023-09-13,Real Madrid,Atletico Madrid,2,1
2343,La Liga,Spain,2023/2024,2023-12-03,Real Madrid,Sevilla,2,1
2344,La Liga,Spain,2023/2024,2024-04-23,Real Madrid,Valencia,2,0
2345,La Liga,Spain,2023/2024,2023-10-26,Real Madrid,Villarreal,1,1
2346,La Liga,Spain,2023/2024,2024-02-11,Real Madrid,Real Sociedad,2,0
2347,La Liga,Spain,2023/2024,2023-10-26,Real Madrid,Athletic Bilbao,0,0
2348,La Liga,Spain,2023/2024,2023-10-11,Real Madrid,Real Betis,0,1
2349,La Liga,Spain,2023/2024,2023-12-16,Real Madrid,Getafe,3,1
2350,La Liga,Spain,2023/2024,2024-01-02,Barcelona,Real Madrid,2,0
2351,La Liga,Spain,2023/2024,2023-12-16,Barcelona,Atletico Madrid,1,2
2352,La Liga,Spain,2023/2024,2024-04-09,Barcelona,Sevilla,0,2
2353,La Liga,Spain,2023/2024,2023-10-14,Barcelona,Valencia,2,0
2354,La Liga,Spain,2023/2024,2023-09-02,Barcelona,Villarreal,1,2
2355,La Liga,Spain,2023/2024,2023-10-25,Barcelona,Real Sociedad,3,2
2356,La Liga,Spain,2023/2024,2024-03-10,Barcelona,Athletic Bilbao,1,0
2357,La Liga,Spain,2023/2024,2023-12-20,Barcelona,Real Betis,0,2
2358,La Liga,Spain,2023/2024,2024-03-03,Barcelona,Getafe,1,1
2359,La Liga,Spain,2023/2024,2024-01-01,Atletico Madrid,Real Madrid,1,1
2360,La Liga,Spain,2023/2024,2024-04-04,Atletico Madrid,Barcelona,1,0
2361,La Liga,Spain,2023/2024,2023-09-09,Atletico Madrid,Sevilla,3,2
